"GEOID1","MOVEDOUT_M","MOVEDIN","MOVEDOUT","MOVEDNET","MOVEDNET_M","year"
"2604533420",1294,710,1294,-584,-584,2012
"2604536200",122,124,122,-9,-9,2012
"2604542220",45,45,45,0,0,2012
"2604546000",789,985,789,139,139,2012
"2604560580",315,416,315,99,99,2012
"2604560700",218,218,218,-27,-27,2012
"2604566100",171,219,171,48,48,2012
"2604570020",211,65,211,-146,-146,2012
"2604577440",74,228,74,154,154,2012
"2604581980",89,206,89,117,117,2012
"2604583180",210,111,210,-103,-103,2012
"2604587840",682,350,682,-360,-360,2012
"2604507080",291,267,291,-24,-24,2013
"2604507440",298,174,298,-131,-131,2013
"2604510920",153,254,153,101,101,2013
"2604513380",171,192,171,16,16,2013
"2604514820",1269,1280,1269,-14,-14,2013
"2604515260",103,113,103,10,10,2013
"2604521520",3467,4272,3467,557,557,2013
"2604524520",220,385,220,160,160,2013
"2604524540",798,930,798,132,132,2013
"2604524560",220,374,220,154,154,2013
"2604533420",1535,821,1535,-714,-714,2013
"2604536200",187,123,187,-83,-83,2013
"2604542220",55,36,55,-19,-19,2013
"2604546000",645,910,645,211,211,2013
"2604560580",283,472,283,185,185,2013
"2604560700",110,289,110,167,167,2013
"2604566100",250,221,250,-29,-29,2013
"2604570020",321,132,321,-189,-189,2013
"2604577440",156,226,156,70,70,2013
"2604581980",401,245,401,-156,-156,2013
"2604583180",202,153,202,-54,-54,2013
"2604587840",541,459,541,-111,-111,2013
"2604507080",323,225,323,-98,-98,2014
"2604507440",269,194,269,-80,-80,2014
"2604510920",134,203,134,69,69,2014
"2604513380",136,204,136,63,63,2014
"2604514820",1322,961,1322,-400,-400,2014
"2604515260",90,102,90,12,12,2014
"2604521520",3697,3980,3697,90,90,2014
"2604524520",314,478,314,159,159,2014
"2604524540",681,1181,681,500,500,2014
"2604524560",260,357,260,88,88,2014
"2604533420",1667,875,1667,-792,-792,2014
"2604536200",237,98,237,-163,-163,2014
"2604542220",71,54,71,-17,-17,2014
"2604546000",903,935,903,-10,-10,2014
"2604560580",259,362,259,100,100,2014
"2604560700",389,530,389,127,127,2014
"2604566100",267,271,267,0,0,2014
"2604570020",303,240,303,-65,-65,2014
"2604577440",147,155,147,8,8,2014
"2604581980",449,251,449,-198,-198,2014
"2604583180",186,125,186,-66,-66,2014
"2604587840",530,592,530,-3,-3,2014
"2604507080",296,239,296,-57,-57,2015
"2604507440",351,273,351,-82,-82,2015
"2604510920",177,293,177,112,112,2015
"2604513380",156,332,156,171,171,2015
"2604514820",1415,1177,1415,-277,-277,2015
"2604515260",118,115,118,-5,-5,2015
"2604521520",3602,4485,3602,655,655,2015
"2604524520",212,559,212,342,342,2015
"2604524540",800,1256,800,456,456,2015
"2604524560",297,268,297,-36,-36,2015
"2604533420",1487,1110,1487,-377,-377,2015
"2604536200",222,105,222,-138,-138,2015
"2604542220",108,137,108,29,29,2015
"2604546000",1137,859,1137,-278,-278,2015
"2604560580",255,325,255,66,66,2015
"2604560700",389,427,389,25,25,2015
"2604566100",411,250,411,-164,-164,2015
"2604570020",301,223,301,-81,-81,2015
"2604577440",155,126,155,-29,-29,2015
"2604581980",395,272,395,-123,-123,2015
"2604583180",252,121,252,-136,-136,2015
"2604587840",400,750,400,298,298,2015
"2604507080",227,147,227,-80,-80,2016
"2604507440",257,308,257,42,42,2016
"2604510920",279,279,279,-4,-4,2016
"2604513380",129,269,129,133,133,2016
"2604514820",1309,1137,1309,-189,-189,2016
"2604515260",82,126,82,41,41,2016
"2604521520",3154,4465,3154,751,751,2016
"2604524520",268,564,268,289,289,2016
"2604524540",798,776,798,-22,-22,2016
"2604524560",281,220,281,-70,-70,2016
"2604533420",1570,1234,1570,-336,-336,2016
"2604536200",243,203,243,-68,-68,2016
"2604542220",112,148,112,36,36,2016
"2604546000",1380,1073,1380,-307,-307,2016
"2604560580",203,469,203,246,246,2016
"2604560700",429,496,429,67,67,2016
"2604566100",387,227,387,-163,-163,2016
"2604570020",261,239,261,-25,-25,2016
"2604577440",164,120,164,-44,-44,2016
"2604581980",346,259,346,-87,-87,2016
"2604583180",247,129,247,-118,-118,2016
"2604587840",580,882,580,249,249,2016
"2602712620",100,258,100,150,150,2010
"2602722880",993,527,993,-473,-473,2010
"2602739480",334,521,334,187,187,2010
"2602741600",203,147,203,-56,-56,2010
"2602744140",665,395,665,-274,-274,2010
"2602751480",320,101,320,-219,-219,2010
"2602752140",118,197,118,79,79,2010
"2602754460",388,243,388,-145,-145,2010
"2602757120",266,102,266,-167,-167,2010
"2602757760",112,0,112,-112,-112,2010
"2602760900",804,520,804,-296,-296,2010
"2602763380",329,103,329,-226,-226,2010
"2602765300",16,244,16,221,221,2010
"2602765720",219,201,219,-40,-40,2010
"2602773940",133,301,133,103,103,2010
"2602782580",48,83,48,35,35,2010
"2602784920",73,117,73,44,44,2010
"2602712620",102,59,102,-49,-49,2011
"2602722880",792,537,792,-260,-260,2011
"2602739480",385,356,385,-29,-29,2011
"2602741600",189,156,189,-33,-33,2011
"2602744140",389,374,389,-21,-21,2011
"2602751480",343,143,343,-200,-200,2011
"2602752140",150,155,150,5,5,2011
"2602754460",250,221,250,-29,-29,2011
"2602757120",213,106,213,-107,-107,2011
"2602757760",66,0,66,-66,-66,2011
"2602760900",723,400,723,-330,-330,2011
"2602763380",404,119,404,-285,-285,2011
"2602765300",8,169,8,152,152,2011
"2602765720",211,223,211,12,12,2011
"2602773940",143,317,143,93,93,2011
"2602782580",36,73,36,37,37,2011
"2602784920",62,112,62,50,50,2011
"2602712620",118,54,118,-72,-72,2012
"2602722880",493,319,493,-179,-179,2012
"2602739480",380,174,380,-206,-206,2012
"2602741600",279,147,279,-132,-132,2012
"2602744140",390,297,390,-97,-97,2012
"2602751480",257,212,257,-45,-45,2012
"2602752140",165,196,165,31,31,2012
"2602754460",140,224,140,84,84,2012
"2602757120",219,59,219,-160,-160,2012
"2602757760",17,0,17,-17,-17,2012
"2602760900",743,440,743,-303,-303,2012
"2602763380",368,123,368,-245,-245,2012
"2602765300",10,175,10,157,157,2012
"2602765720",223,196,223,-27,-27,2012
"2602773940",156,250,156,13,13,2012
"2602782580",75,70,75,-5,-5,2012
"2602784920",125,78,125,-47,-47,2012
"2602712620",132,89,132,-51,-51,2013
"2602722880",517,320,517,-197,-197,2013
"2602739480",138,205,138,67,67,2013
"2602741600",242,188,242,-59,-59,2013
"2602744140",274,322,274,43,43,2013
"2602751480",170,248,170,78,78,2013
"2602752140",88,186,88,98,98,2013
"2602754460",142,242,142,89,89,2013
"2602757120",222,62,222,-160,-160,2013
"2602757760",28,0,28,-28,-28,2013
"2602760900",604,449,604,-155,-155,2013
"2602763380",308,135,308,-173,-173,2013
"2602765300",15,153,15,132,132,2013
"2602765720",223,164,223,-59,-59,2013
"2602773940",174,147,174,-27,-27,2013
"2602782580",64,53,64,-11,-11,2013
"2602784920",223,90,223,-133,-133,2013
"2602712620",109,97,109,-17,-17,2014
"2602722880",568,416,568,-152,-152,2014
"2602739480",93,171,93,78,78,2014
"2602741600",182,180,182,-6,-6,2014
"2602744140",453,295,453,-165,-165,2014
"2602751480",255,200,255,-55,-55,2014
"2602752140",94,279,94,185,185,2014
"2602754460",135,145,135,-1,-1,2014
"2602757120",160,136,160,-24,-24,2014
"2602757760",71,0,71,-71,-71,2014
"2602760900",543,412,543,-131,-131,2014
"2602763380",338,144,338,-194,-194,2014
"2602765300",21,111,21,86,86,2014
"2602765720",253,216,253,-37,-37,2014
"2602773940",163,208,163,45,45,2014
"2602782580",98,71,98,-27,-27,2014
"2602784920",194,79,194,-120,-120,2014
"2602712620",56,88,56,32,32,2015
"2602722880",613,881,613,262,262,2015
"2602739480",169,340,169,171,171,2015
"2602741600",123,154,123,28,28,2015
"2602744140",387,320,387,-67,-67,2015
"2602751480",267,276,267,9,9,2015
"2602752140",91,316,91,225,225,2015
"2602754460",177,200,177,14,14,2015
"2602757120",154,127,154,-27,-27,2015
"2602757760",96,0,96,-96,-96,2015
"2602760900",483,360,483,-124,-124,2015
"2602763380",248,199,248,-49,-49,2015
"2602765300",545,146,545,-404,-404,2015
"2602765720",231,419,231,188,188,2015
"2602773940",112,257,112,145,145,2015
"2602782580",112,72,112,-40,-40,2015
"2602784920",162,64,162,-104,-104,2015
"2602712620",64,123,64,59,59,2016
"2602722880",688,923,688,230,230,2016
"2602739480",194,403,194,209,209,2016
"2602741600",191,193,191,-11,-11,2016
"2602744140",481,326,481,-170,-170,2016
"2602751480",221,369,221,138,138,2016
"2602752140",116,395,116,256,256,2016
"2602754460",93,219,93,118,118,2016
"2602757120",162,124,162,-38,-38,2016
"2602757760",131,0,131,-131,-131,2016
"2602760900",672,443,672,-230,-230,2016
"2602763380",272,198,272,-74,-74,2016
"2602765300",476,134,476,-348,-348,2016
"2602765720",259,347,259,88,88,2016
"2602773940",192,316,192,124,124,2016
"2602782580",160,75,160,-85,-85,2016
"2602784920",140,81,140,-66,-66,2016
"2610103320",41,16,41,-27,-27,2010
"2610106480",145,83,145,-62,-62,2010
"2610111160",3,47,3,44,44,2010
"2610116380",117,100,117,-17,-17,2010
"2610122320",131,80,131,-52,-52,2010
"2610128040",113,190,113,77,77,2010
"2610150720",901,725,901,-257,-257,2010
"2610150740",478,886,478,403,403,2010
"2610151000",110,96,110,-18,-18,2010
"2610151580",0,19,0,19,19,2010
"2610157900",73,113,73,40,40,2010
"2610160760",48,151,48,97,97,2010
"2610164860",11,63,11,52,52,2010
"2610175680",11,71,11,60,60,2010
"2610176840",95,39,95,-56,-56,2010
"2610103320",60,20,60,-45,-45,2011
"2610106480",218,97,218,-121,-121,2011
"2610111160",2,36,2,34,34,2011
"2610116380",119,71,119,-48,-48,2011
"2610122320",57,72,57,14,14,2011
"2610128040",126,103,126,-23,-23,2011
"2610150720",948,650,948,-358,-358,2011
"2610150740",334,617,334,245,245,2011
"2610151000",60,121,60,57,57,2011
"2610151580",0,17,0,17,17,2011
"2610157900",62,90,62,28,28,2011
"2610160760",51,254,51,201,201,2011
"2610164860",10,49,10,39,39,2011
"2610175680",23,53,23,30,30,2011
"2610176840",95,30,95,-65,-65,2011
"2610103320",67,23,67,-49,-49,2012
"2610106480",166,94,166,-72,-72,2012
"2610111160",2,37,2,35,35,2012
"2610116380",86,61,86,-25,-25,2012
"2610122320",81,73,81,-8,-8,2012
"2610128040",151,112,151,-39,-39,2012
"2610150720",909,657,909,-314,-314,2012
"2610150740",320,655,320,313,313,2012
"2610151000",65,81,65,14,14,2012
"2610151580",0,14,0,14,14,2012
"2610157900",19,78,19,59,59,2012
"2610160760",54,222,54,168,168,2012
"2610164860",11,55,11,44,44,2012
"2610175680",43,60,43,17,17,2012
"2610176840",116,52,116,-64,-64,2012
"2610103320",69,15,69,-56,-56,2013
"2610106480",206,56,206,-150,-150,2013
"2610111160",2,37,2,35,35,2013
"2610116380",143,82,143,-61,-61,2013
"2610122320",57,76,57,17,17,2013
"2610128040",155,126,155,-29,-29,2013
"2610150720",1024,593,1024,-495,-495,2013
"2610150740",282,713,282,416,416,2013
"2610151000",69,115,69,46,46,2013
"2610151580",0,14,0,14,14,2013
"2610157900",10,97,10,87,87,2013
"2610160760",60,220,60,160,160,2013
"2610164860",10,73,10,63,63,2013
"2610175680",48,49,48,1,1,2013
"2610176840",71,63,71,-8,-8,2013
"2610103320",78,19,78,-61,-61,2014
"2610106480",136,61,136,-79,-79,2014
"2610111160",36,42,36,6,6,2014
"2610116380",131,104,131,-27,-27,2014
"2610122320",53,55,53,-1,-1,2014
"2610128040",109,142,109,33,33,2014
"2610150720",1090,463,1090,-627,-627,2014
"2610150740",223,715,223,484,484,2014
"2610151000",76,118,76,42,42,2014
"2610151580",0,13,0,13,13,2014
"2610157900",29,84,29,55,55,2014
"2610160760",70,204,70,134,134,2014
"2610164860",49,48,49,-1,-1,2014
"2610175680",56,55,56,-1,-1,2014
"2610176840",67,61,67,-6,-6,2014
"2610103320",79,54,79,-28,-28,2015
"2610106480",121,105,121,-63,-63,2015
"2610111160",41,25,41,-16,-16,2015
"2610116380",136,75,136,-61,-61,2015
"2610122320",56,51,56,-9,-9,2015
"2610128040",70,162,70,84,84,2015
"2610150720",996,347,996,-649,-649,2015
"2610150740",164,756,164,574,574,2015
"2610151000",85,107,85,18,18,2015
"2610151580",0,13,0,13,13,2015
"2610157900",41,82,41,41,41,2015
"2610160760",109,193,109,81,81,2015
"2610164860",33,52,33,19,19,2015
"2610175680",56,63,56,7,7,2015
"2610176840",43,50,43,7,7,2015
"2610103320",38,56,38,18,18,2016
"2610106480",92,103,92,-38,-38,2016
"2610111160",42,19,42,-23,-23,2016
"2610116380",113,72,113,-41,-41,2016
"2610122320",55,68,55,9,9,2016
"2610128040",53,225,53,163,163,2016
"2610150720",1033,373,1033,-660,-660,2016
"2610150740",240,800,240,555,555,2016
"2610151000",50,96,50,42,42,2016
"2610151580",2,18,2,16,16,2016
"2610157900",66,89,66,23,23,2016
"2610160760",124,56,124,-71,-71,2016
"2610164860",34,77,34,43,43,2016
"2610175680",41,78,41,37,37,2016
"2610176840",46,54,46,8,8,2016
"2611300520",17,23,17,6,6,2010
"2611309080",11,43,11,32,32,2010
"2611312200",3,77,3,74,74,2010
"2611312440",65,172,65,107,107,2010
"2611315900",192,127,192,-79,-79,2010
"2611326200",0,3,0,3,3,2010
"2611329440",80,134,80,54,54,2010
"2611338620",10,6,10,-4,-4,2010
"2611344380",481,360,481,-121,-121,2010
"2611344480",399,98,399,-304,-304,2010
"2611349980",267,140,267,-134,-134,2010
"2611359280",27,80,27,53,53,2010
"2611364460",0,50,0,50,50,2010
"2611367840",27,170,27,141,141,2010
"2611368280",34,138,34,104,104,2010
"2611368820",105,111,105,6,6,2010
"2611385560",35,17,35,-18,-18,2010
"2611300520",38,25,38,-13,-13,2011
"2611309080",19,56,19,37,37,2011
"2611312200",24,63,24,39,39,2011
"2611312440",65,242,65,177,177,2011
"2611315900",130,104,130,-37,-37,2011
"2611326200",3,2,3,-1,-1,2011
"2611329440",108,59,108,-49,-49,2011
"2611338620",9,28,9,19,19,2011
"2611344380",351,277,351,-74,-74,2011
"2611344480",374,84,374,-293,-293,2011
"2611349980",189,107,189,-89,-89,2011
"2611359280",30,55,30,25,25,2011
"2611364460",0,38,0,38,38,2011
"2611367840",53,165,53,109,109,2011
"2611368280",59,96,59,34,34,2011
"2611368820",99,100,99,-1,-1,2011
"2611385560",41,81,41,40,40,2011
"2611300520",44,13,44,-31,-31,2012
"2611309080",23,26,23,3,3,2012
"2611312200",26,55,26,29,29,2012
"2611312440",76,282,76,206,206,2012
"2611315900",29,146,29,102,102,2012
"2611326200",3,3,3,0,0,2012
"2611329440",100,57,100,-43,-43,2012
"2611338620",7,45,7,38,38,2012
"2611344380",268,214,268,-54,-54,2012
"2611344480",430,87,430,-346,-346,2012
"2611349980",166,106,166,-67,-67,2012
"2611359280",41,20,41,-21,-21,2012
"2611364460",0,66,0,66,66,2012
"2611367840",92,170,92,78,78,2012
"2611368280",63,47,63,-24,-24,2012
"2611368820",125,111,125,-16,-16,2012
"2611385560",38,75,38,37,37,2012
"2611300520",29,35,29,6,6,2013
"2611309080",26,23,26,-3,-3,2013
"2611312200",22,16,22,-6,-6,2013
"2611312440",69,189,69,115,115,2013
"2611315900",78,94,78,6,6,2013
"2611326200",12,8,12,-4,-4,2013
"2611329440",67,98,67,31,31,2013
"2611338620",14,40,14,26,26,2013
"2611344380",199,189,199,-10,-10,2013
"2611344480",431,119,431,-315,-315,2013
"2611349980",132,118,132,-14,-14,2013
"2611359280",17,22,17,5,5,2013
"2611364460",0,51,0,51,51,2013
"2611367840",100,187,100,87,87,2013
"2611368280",82,58,82,-29,-29,2013
"2611368820",99,73,99,-27,-27,2013
"2611385560",21,74,21,53,53,2013
"2611300520",27,39,27,12,12,2014
"2611309080",35,27,35,-8,-8,2014
"2611312200",19,35,19,16,16,2014
"2611312440",37,140,37,98,98,2014
"2611315900",103,67,103,-42,-42,2014
"2611326200",11,8,11,-3,-3,2014
"2611329440",80,112,80,32,32,2014
"2611338620",16,35,16,19,19,2014
"2611344380",257,241,257,-16,-16,2014
"2611344480",368,181,368,-191,-191,2014
"2611349980",137,116,137,-21,-21,2014
"2611359280",21,32,21,11,11,2014
"2611364460",0,68,0,68,68,2014
"2611367840",106,125,106,19,19,2014
"2611368280",107,75,107,-36,-36,2014
"2611368820",106,77,106,-31,-31,2014
"2611385560",35,71,35,36,36,2014
"2611300520",24,33,24,9,9,2015
"2611309080",20,36,20,16,16,2015
"2611312200",17,33,17,16,16,2015
"2611312440",133,165,133,25,25,2015
"2611315900",172,71,172,-101,-101,2015
"2611326200",35,19,35,-16,-16,2015
"2611329440",72,103,72,31,31,2015
"2611338620",7,32,7,25,25,2015
"2611344380",208,247,208,39,39,2015
"2611344480",322,215,322,-107,-107,2015
"2611349980",143,86,143,-57,-57,2015
"2611359280",21,11,21,-10,-10,2015
"2611364460",0,74,0,74,74,2015
"2611367840",116,161,116,45,45,2015
"2611368280",47,66,47,14,14,2015
"2611368820",37,75,37,36,36,2015
"2611385560",34,67,34,33,33,2015
"2611300520",7,79,7,72,72,2016
"2611309080",5,66,5,61,61,2016
"2611312200",34,31,34,-3,-3,2016
"2611312440",135,164,135,22,22,2016
"2611315900",183,84,183,-99,-99,2016
"2611326200",34,30,34,-4,-4,2016
"2611329440",40,124,40,84,84,2016
"2611338620",6,25,6,19,19,2016
"2611344380",260,244,260,-16,-16,2016
"2611344480",421,188,421,-233,-233,2016
"2611349980",174,73,174,-101,-101,2016
"2611359280",20,9,20,-11,-11,2016
"2611364460",4,75,4,71,71,2016
"2611367840",88,149,88,54,54,2016
"2611368280",72,66,72,-10,-10,2016
"2611368820",65,97,65,30,30,2016
"2611385560",25,16,25,-9,-9,2016
"2612500400",273,335,273,62,62,2010
"2612504105",2530,4245,2530,1213,1213,2010
"2612507660",1847,1195,1847,-694,-694,2010
"2612508640",1799,2049,1799,174,174,2010
"2612509110",1545,2514,1545,763,763,2010
"2612509180",2567,327,2567,-2240,-2240,2010
"2612510040",1329,1015,1329,-317,-317,2010
"2612516160",1120,1614,1120,459,459,2010
"2612517640",2496,2872,2496,250,250,2010
"2612527380",1663,1233,1663,-471,-471,2010
"2612527440",8107,8952,8107,-298,-298,2010
"2612527880",2617,2642,2617,-43,-43,2010
"2612535640",166,520,166,354,354,2010
"2612537420",1912,1580,1912,-359,-359,2010
"2612538080",1319,1420,1319,76,76,2010
"2612538720",1252,1157,1252,-95,-95,2010
"2612540000",400,279,400,-184,-184,2010
"2612540400",2442,2812,2442,290,290,2010
"2612542460",561,320,561,-241,-241,2010
"2612544440",9,19,9,4,4,2010
"2612546320",446,383,446,-73,-73,2010
"2612549820",1023,1118,1023,77,77,2010
"2612550560",3972,3782,3972,-1082,-1082,2010
"2612553980",1439,1328,1439,-300,-300,2010
"2612558980",636,233,636,-453,-453,2010
"2612559440",5358,6624,5358,316,316,2010
"2612559460",163,0,163,-163,-163,2010
"2612559820",1351,1337,1351,-188,-188,2010
"2612559920",3320,3946,3320,547,547,2010
"2612561020",118,75,118,-43,-43,2010
"2612561100",2658,3229,2658,465,465,2010
"2612562040",2227,1762,2227,-465,-465,2010
"2612564900",249,193,249,-56,-56,2010
"2612565440",5623,5552,5623,-333,-333,2010
"2612569020",3288,1668,3288,-1871,-1871,2010
"2612569035",5078,7525,5078,1346,1346,2010
"2612569580",611,323,611,-329,-329,2010
"2612570040",5970,6279,5970,78,78,2010
"2612570060",1249,347,1249,-902,-902,2010
"2612574900",8093,9883,8093,1278,1278,2010
"2612574920",1067,1165,1067,42,42,2010
"2612575100",1285,1106,1285,-179,-179,2010
"2612575760",734,1187,734,399,399,2010
"2612577860",149,279,149,122,122,2010
"2612580700",8116,6425,8116,-2812,-2812,2010
"2612582450",943,79,943,-864,-864,2010
"2612583060",1306,978,1306,-382,-382,2010
"2612584240",6382,6609,6382,-70,-70,2010
"2612585480",5275,4540,5275,-1468,-1468,2010
"2612586860",2863,2666,2863,-251,-251,2010
"2612588140",1722,2079,1722,330,330,2010
"2612500400",208,405,208,188,188,2011
"2612504105",2926,3950,2926,566,566,2011
"2612507660",1961,1369,1961,-645,-645,2011
"2612508640",1917,2148,1917,121,121,2011
"2612509110",2127,2494,2127,127,127,2011
"2612509180",1772,519,1772,-1253,-1253,2011
"2612510040",1278,933,1278,-348,-348,2011
"2612516160",962,1496,962,491,491,2011
"2612517640",2669,2728,2669,-98,-98,2011
"2612527380",1611,1301,1611,-387,-387,2011
"2612527440",8124,9596,8124,544,544,2011
"2612527880",2548,2622,2548,24,24,2011
"2612535640",215,268,215,53,53,2011
"2612537420",2288,1583,2288,-731,-731,2011
"2612538080",1371,1506,1371,111,111,2011
"2612538720",1460,908,1460,-552,-552,2011
"2612540000",338,267,338,-138,-138,2011
"2612540400",2808,2869,2808,-20,-20,2011
"2612542460",626,370,626,-268,-268,2011
"2612544440",10,15,10,2,2,2011
"2612546320",335,495,335,153,153,2011
"2612549820",1365,1639,1365,256,256,2011
"2612550560",3763,3611,3763,-985,-985,2011
"2612553980",1375,1194,1375,-249,-249,2011
"2612558980",459,275,459,-254,-254,2011
"2612559440",6176,6753,6176,-357,-357,2011
"2612559460",125,2,125,-123,-123,2011
"2612559820",1621,1301,1621,-481,-481,2011
"2612559920",3113,4140,3113,924,924,2011
"2612561020",81,118,81,37,37,2011
"2612561100",2997,3022,2997,-104,-104,2011
"2612562040",1918,1782,1918,-137,-137,2011
"2612564900",246,191,246,-55,-55,2011
"2612565440",5331,5961,5331,287,287,2011
"2612569020",3032,1714,3032,-1606,-1606,2011
"2612569035",5766,7748,5766,1123,1123,2011
"2612569580",264,394,264,64,64,2011
