"o_fips","n_return_out","n_exempt_out","agi","year"
"18159",1463,2875,47219,2011
"18161",799,1547,21381,2011
"18163",15807,29346,652040,2011
"18165",1523,2879,52922,2011
"18167",9775,17686,387894,2011
"18169",2914,5186,86990,2011
"18171",967,1823,34811,2011
"18173",6586,12740,290657,2011
"18175",2235,4443,62203,2011
"18177",5679,10668,178168,2011
"18179",2307,4423,73217,2011
"18181",2651,4959,79787,2011
"18183",3283,5903,116998,2011
"19000",209131,373737,8352319,2011
"19001",699,1251,21091,2011
"19003",391,687,11991,2011
"19005",1362,2777,36377,2011
"19007",971,1879,28660,2011
"19009",599,1023,21272,2011
"19011",2451,4459,83930,2011
"19013",11733,20435,457074,2011
"19015",2655,4511,93207,2011
"19017",2379,4095,96681,2011
"19019",1759,3207,62136,2011
"19021",2667,5356,80046,2011
"19023",1215,2243,36625,2011
"19025",963,1631,36934,2011
"19027",1743,3143,61548,2011
"19029",1343,2443,42371,2011
"19031",1855,3247,68235,2011
"19033",4600,7749,191387,2011
"19035",1143,2063,38532,2011
"19037",943,1635,32400,2011
"19039",963,1803,31591,2011
"19041",1695,3007,59238,2011
"19043",1459,2563,43342,2011
"19045",4199,7660,143720,2011
"19047",1583,3163,52109,2011
"19049",9555,17191,499733,2011
"19051",615,1115,21663,2011
"19053",987,1879,28640,2011
"19055",1523,2475,52092,2011
"19057",3389,6059,131990,2011
"19059",1787,3055,74764,2011
"19061",7018,12313,251830,2011
"19063",1163,2071,38738,2011
"19065",1795,2979,66447,2011
"19067",1587,2803,49819,2011
"19069",999,1979,31397,2011
"19071",807,1535,23060,2011
"19073",803,1419,27589,2011
"19075",1207,1959,50703,2011
"19077",1119,2039,39138,2011
"19079",1451,2871,59965,2011
"19081",959,1719,32407,2011
"19083",1539,3023,51583,2011
"19085",1263,2339,41858,2011
"19087",1635,3199,65220,2011
"19089",823,1351,22231,2011
"19091",823,1427,35516,2011
"19093",639,1067,22399,2011
"19095",1487,2639,60344,2011
"19097",1671,2947,58151,2011
"19099",3215,6087,123249,2011
"19101",1544,2570,47743,2011
"19103",19278,31686,841457,2011
"19105",1763,3027,76239,2011
"19107",1027,1999,32171,2011
"19109",1183,2179,43281,2011
"19111",2979,5526,102039,2011
"19113",17793,30710,783681,2011
"19115",1003,2095,31330,2011
"19117",803,1551,24207,2011
"19119",815,1623,36247,2011
"19121",1511,2791,59882,2011
"19123",1907,3679,69926,2011
"19125",2747,5003,107195,2011
"19127",3612,7040,131927,2011
"19129",1559,2871,58166,2011
"19131",775,1427,29331,2011
"19133",839,1407,12593,2011
"19135",663,1303,21427,2011
"19137",887,1767,30040,2011
"19139",3963,7762,157124,2011
"19141",1431,2691,44360,2011
"19143",647,1155,20176,2011
"19145",1371,2467,47022,2011
"19147",871,1463,30226,2011
"19149",2203,4103,86549,2011
"19151",835,1399,27984,2011
"19153",37519,67199,1797471,2011
"19155",9016,16619,313403,2011
"19157",2004,3489,76876,2011
"19159",431,807,16489,2011
"19161",963,1711,30467,2011
"19163",17737,32597,807464,2011
"19165",1239,2163,40697,2011
"19167",2219,4267,282374,2011
"19169",13618,21943,503667,2011
"19171",1591,3111,59958,2011
"19173",555,1035,24346,2011
"19175",1207,2175,55713,2011
"19177",599,1063,18267,2011
"19179",3465,6801,130161,2011
"19181",4953,8721,180746,2011
"19183",2065,3683,77219,2011
"19185",647,1423,22227,2011
"19187",3399,5981,130936,2011
"19189",1015,1863,31051,2011
"19191",1559,2587,47100,2011
"19193",9550,18218,328548,2011
"19195",743,1327,22099,2011
"19197",1211,2315,40589,2011
"20000",219205,424328,8545740,2011
"20001",1199,2151,33355,2011
"20003",799,1615,26135,2011
"20005",1507,2887,52442,2011
"20007",443,859,14171,2011
"20009",2315,4227,71208,2011
"20011",1419,2947,38380,2011
"20013",967,1803,26474,2011
"20015",7391,14820,330006,2011
"20017",299,455,8611,2011
"20019",323,623,11104,2011
"20021",1947,3939,51291,2011
"20023",279,551,8051,2011
"20025",271,551,8137,2011
"20027",923,1823,30772,2011
"20029",1019,1803,28116,2011
"20031",867,1663,30512,2011
"20033",167,295,4595,2011
"20035",3207,6395,96586,2011
"20037",4245,7742,121740,2011
"20039",287,543,9185,2011
"20041",2798,5678,88872,2011
"20043",719,1575,26143,2011
"20045",15725,24968,578267,2011
"20047",355,743,10651,2011
"20049",327,643,11273,2011
"20051",3552,5904,122633,2011
"20053",591,1143,18011,2011
"20055",4364,9383,142920,2011
"20057",3383,7315,107689,2011
"20059",3048,6019,94398,2011
"20061",15527,35167,438876,2011
"20063",203,367,7419,2011
"20065",211,343,6287,2011
"20067",759,1643,30103,2011
"20069",603,1355,23747,2011
"20071",171,407,6651,2011
"20073",679,1251,17417,2011
"20075",311,839,10181,2011
"20077",527,1019,14251,2011
"20079",3779,7302,124080,2011
"20081",463,1235,20912,2011
"20083",207,371,6903,2011
"20085",1339,2611,44051,2011
"20087",2015,3763,67839,2011
"20089",323,523,8707,2011
"20091",55095,98878,3146804,2011
"20093",483,1139,20079,2011
"20095",699,1323,26351,2011
"20097",327,635,10155,2011
"20099",1779,3415,51907,2011
"20101",239,427,7859,2011
"20103",12034,30394,623461,2011
"20105",375,687,9776,2011
"20107",1003,2023,29222,2011
"20109",319,539,8306,2011
"20111",3765,6750,110081,2011
"20113",2927,5377,100965,2011
"20115",1299,2511,39832,2011
"20117",939,1747,27207,2011
"20119",455,1035,15135,2011
"20121",3263,6311,132208,2011
"20123",807,1383,26220,2011
"20125",3339,6623,106146,2011
"20127",659,1263,20442,2011
"20129",427,1039,19471,2011
"20131",951,1607,30537,2011
"20133",1443,2715,39259,2011
"20135",231,467,8175,2011
"20137",515,803,15459,2011
"20139",1555,2903,45668,2011
"20141",415,667,9494,2011
"20143",671,1371,24044,2011
"20145",731,1391,23090,2011
"20147",543,1051,18381,2011
"20149",2670,5427,96803,2011
"20151",1103,2079,33234,2011
"20153",271,451,7038,2011
"20155",5630,10353,193757,2011
"20157",495,819,16755,2011
"20159",987,2015,27499,2011
"20161",16324,33960,554006,2011
"20163",463,903,14023,2011
"20165",475,927,13766,2011
"20167",627,1183,20919,2011
"20169",6307,11056,184842,2011
"20171",563,1163,19911,2011
"20173",37818,73028,1608912,2011
"20175",2643,6583,90622,2011
"20177",14172,26039,536930,2011
"20179",251,463,10919,2011
"20181",723,1423,21263,2011
"20183",347,555,9655,2011
"20185",435,887,12021,2011
"20187",251,599,9797,2011
"20189",675,1423,28443,2011
"20191",2567,4823,86774,2011
"20193",1075,2015,29586,2011
"20195",339,699,15343,2011
"20197",855,1555,25623,2011
"20199",139,231,4135,2011
"20201",471,731,16633,2011
"20203",183,423,4643,2011
"20205",971,1891,25688,2011
"20207",335,555,8017,2011
"20209",18396,37252,564135,2011
"21000",282014,558972,10128619,2011
"21001",1155,2403,28870,2011
"21003",1415,2783,43106,2011
"21005",2419,4503,74876,2011
"21007",719,1371,21667,2011
"21009",3063,6063,85778,2011
"21011",863,1831,20104,2011
"21013",1647,3351,47246,2011
"21015",16010,31084,724050,2011
"21017",1907,3963,66038,2011
"21019",4491,8808,188730,2011
"21021",2923,5696,88164,2011
"21023",779,1567,21838,2011
"21025",675,1355,19096,2011
"21027",1623,3347,43784,2011
"21029",7469,14171,233907,2011
"21031",891,1855,23068,2011
"21033",1027,1939,29374,2011
"21035",3625,6643,111255,2011
"21037",10534,18165,394749,2011
"21039",411,863,12073,2011
"21041",1223,2743,36812,2011
"21043",1639,3391,45516,2011
"21045",947,1931,22196,2011
"21047",18022,42226,438672,2011
"21049",3686,7194,117148,2011
"21051",995,2059,26378,2011
"21053",591,1587,18266,2011
"21055",587,1235,18575,2011
"21057",423,823,10379,2011
"21059",6241,11784,223549,2011
"21061",1035,1955,25516,2011
"21063",387,751,9571,2011
"21065",935,2015,24815,2011
"21067",31562,57216,1403333,2011
"21069",1031,2167,27603,2011
"21071",2219,4479,68824,2011
"21073",4930,9058,169450,2011
"21075",735,1463,15442,2011
"21077",1071,2155,31320,2011
"21079",1731,3631,51207,2011
"21081",3115,6411,90368,2011
"21083",2571,5315,78590,2011
"21085",1379,2759,66815,2011
"21087",839,1655,20635,2011
"21089",3107,6367,117042,2011
"21091",747,1539,29159,2011
"21093",18872,44225,719343,2011
"21095",1043,2071,28268,2011
"21097",1507,3143,44475,2011
"21099",1455,3147,36458,2011
"21101",3356,6451,124340,2011
"21103",1667,3495,54502,2011
"21105",391,827,10739,2011
"21107",3171,6072,114410,2011
"21109",719,1551,18019,2011
"21111",53252,100822,2342176,2011
"21113",6120,12510,202396,2011
"21115",1375,2771,44583,2011
"21117",20713,38578,838806,2011
"21119",835,1807,23563,2011
"21121",1971,4087,50303,2011
"21123",1411,3047,40703,2011
"21125",4584,9434,138708,2011
"21127",915,1999,29316,2011
"21129",503,991,13543,2011
"21131",503,1115,15935,2011
"21133",1023,2035,34163,2011
"21135",739,1663,20715,2011
"21137",2035,4459,56484,2011
"21139",1031,1963,28494,2011
"21141",2070,4394,66088,2011
"21143",811,1407,27899,2011
"21145",6498,11889,246431,2011
"21147",867,1763,20347,2011
"21149",731,1371,17283,2011
"21151",8712,15536,299916,2011
"21153",479,1043,12743,2011
"21155",1119,2147,37295,2011
"21157",2643,5103,97263,2011
"21159",671,1555,23007,2011
"21161",1767,3475,55911,2011
"21163",4391,10677,150856,2011
"21165",483,1023,13152,2011
"21167",1863,3843,61570,2011
"21169",911,1835,22238,2011
"21171",591,1287,18048,2011
"21173",2571,5471,84129,2011
"21175",627,1299,17979,2011
"21177",1743,3331,47672,2011
"21179",3520,6709,109300,2011
"21181",595,1231,16990,2011
"21183",1703,3735,49227,2011
"21185",6345,12905,381531,2011
"21187",967,1999,28146,2011
"21189",215,427,6327,2011
"21191",1527,3219,44026,2011
"21193",1503,3071,54645,2011
"21195",3210,6642,123414,2011
"21197",1079,2355,26553,2011
"21199",4246,8679,134402,2011
"21201",91,171,2197,2011
"21203",1095,2203,28379,2011
"21205",2287,4131,62233,2011
"21207",1039,1899,22975,2011
"21209",5553,11301,215878,2011
"21211",4524,9667,178999,2011
"21213",1679,3251,44417,2011
"21215",1731,3287,63375,2011
"21217",1978,3773,51943,2011
"21219",955,2083,30067,2011
"21221",1279,2647,47299,2011
"21223",951,2191,37475,2011
"21225",1191,2247,33196,2011
"21227",11427,20608,387826,2011
"21229",1015,1831,32491,2011
"21231",1231,2467,30308,2011
"21233",1267,2811,47806,2011
"21235",2511,5067,67198,2011
"21237",479,919,10825,2011
"21239",2916,6052,108944,2011
"22000",305172,609572,11549602,2011
"22001",4816,9572,160057,2011
"22003",1743,3815,50988,2011
"22005",9947,20592,467834,2011
"22007",1747,3823,67036,2011
"22009",2419,4955,68081,2011
"22011",3834,8659,141533,2011
"22013",1307,2983,43955,2011
"22015",18826,39321,779781,2011
"22017",23814,46844,937976,2011
"22019",13314,26059,478742,2011
"22021",779,1655,23743,2011
"22023",651,1303,28127,2011
"22025",667,1519,21487,2011
"22027",1147,2415,36202,2011
"22029",1467,3251,39266,2011
"22031",2531,5403,99698,2011
"22033",44170,81765,1871189,2011
"22035",579,1283,13639,2011
"22037",2083,4343,73424,2011
"22039",2227,4619,73528,2011
"22041",1323,2911,35585,2011
"22043",2567,5663,89614,2011
"22045",5938,12148,204347,2011
"22047",2959,6467,107953,2011
"22049",1211,2603,38688,2011
"22051",44075,86567,1697609,2011
"22053",2443,4979,83210,2011
"22055",21659,40471,915645,2011
"22057",6982,14280,266877,2011
"22059",879,1911,36155,2011
"22061",5693,10272,202824,2011
"22063",11985,25168,434466,2011
"22065",791,1751,19019,2011
"22067",2375,4915,69978,2011
"22069",3808,7464,128911,2011
"22071",38759,68540,1412627,2011
"22073",12615,25122,448138,2011
"22075",3463,8019,155456,2011
"22077",1735,3551,62567,2011
"22079",9774,18986,361293,2011
"22081",671,1475,22272,2011
"22083",1715,3695,47975,2011
"22085",1335,2879,48079,2011
"22087",2943,5951,93760,2011
"22089",5682,11363,235201,2011
"22091",1575,3535,40399,2011
"22093",1667,3671,55525,2011
"22095",5040,10736,173150,2011
"22097",6535,13376,205977,2011
"22099",4462,9087,141996,2011
"22101",4763,10070,154453,2011
"22103",19750,39038,979519,2011
"22105",9823,19725,301112,2011
"22107",443,1003,17214,2011
"22109",8563,17819,344027,2011
"22111",1935,3991,62555,2011
"22113",4415,8895,174766,2011
"22115",14102,33992,496694,2011
"22117",2655,5727,76122,2011
"22119",3459,7091,113742,2011
"22121",2931,6379,96959,2011
"22123",883,1971,25273,2011
"22125",1191,2407,61047,2011
"22127",1083,2435,34175,2011
"23000",86110,139386,3108265,2011
"23001",9982,17411,340578,2011
"23003",4396,7133,153326,2011
"23005",29130,46872,1170908,2011
"23007",2662,4116,86544,2011
"23009",4821,7455,167393,2011
"23011",11216,18194,398481,2011
"23013",3528,5471,128035,2011
"23015",3744,5918,121422,2011
"23017",4908,7921,151849,2011
"23019",13395,21403,503646,2011
"23021",1650,2801,46010,2011
"23023",4877,8427,187966,2011
"23025",4691,8187,136784,2011
"23027",3845,6228,124441,2011
"23029",2292,3767,71662,2011
"23031",18224,28976,701062,2011
"24000",440828,790131,22456847,2011
"24001",4311,7588,159454,2011
"24003",63254,116395,3446623,2011
"24005",81300,145367,3961546,2011
"24009",8814,15826,457528,2011
"24011",3408,6856,120146,2011
"24013",13366,22729,724286,2011
"24015",9268,16989,415297,2011
"24017",16423,32036,850091,2011
"24019",3097,5825,97645,2011
"24021",23530,42565,1220308,2011
"24023",2006,3460,76497,2011
"24025",23184,43774,1196378,2011
"24027",38244,66930,2366766,2011
"24029",1535,2587,60529,2011
"24031",103368,174551,6655459,2011
"24033",94725,176072,3988450,2011
"24035",4453,7594,214696,2011
"24037",11063,21887,576871,2011
"24039",2289,4391,64203,2011
"24041",3940,6730,190760,2011
"24043",12689,23506,524769,2011
"24045",9602,17501,365427,2011
"24047",6453,10678,231266,2011
"24510",70796,125028,3209788,2011
"25000",448730,697311,25246331,2011
"25001",18695,28528,940055,2011
"25003",8509,12870,366195,2011
"25005",34675,56553,1610762,2011
"25007",1661,2430,97379,2011
"25009",55289,89210,2793830,2011
"25011",7445,10962,254521,2011
"25013",27471,45040,1154945,2011
"25015",18237,26552,672327,2011
"25017",154628,241526,9878357,2011
"25019",1682,2571,90534,2011
"25021",79145,123228,5050766,2011
"25023",38501,61668,1880888,2011
"25025",117690,172260,7169641,2011
"25027",51399,84637,2578892,2011
"26000",623575,1126983,24661758,2011
"26001",939,1567,24428,2011
"26003",703,1239,20507,2011
"26005",11918,22182,384327,2011
"26007",2434,4065,62442,2011
"26009",2485,4768,74044,2011
"26011",1563,2811,41619,2011
"26013",463,827,13331,2011
"26015",5515,9958,175491,2011
"26017",8290,13988,276154,2011
"26019",1919,3391,59188,2011
"26021",13513,25832,543517,2011
"26023",3574,7128,106165,2011
"26025",11788,21916,481455,2011
"26027",4519,8512,143924,2011
"26029",2658,4478,84540,2011
"26031",2544,4551,94396,2011
"26033",2810,5036,89401,2011
"26035",2993,5584,80829,2011
"26037",9100,15806,328052,2011
"26039",1267,2343,40488,2011
"26041",2396,3948,71778,2011
"26043",1699,2939,62774,2011
"26045",14240,25261,513750,2011
"26047",3912,6351,148787,2011
"26049",31255,57966,1134796,2011
"26051",2163,3655,69962,2011
"26053",1195,2015,34846,2011
"26055",8326,14028,288715,2011
"26057",3588,6853,104666,2011
"26059",3902,7340,115971,2011
"26061",3797,5912,113503,2011
"26063",2375,4083,69817,2011
"26065",34349,57954,1228364,2011
"26067",5594,10313,166515,2011
"26069",2671,4631,67642,2011
"26071",751,1239,18004,2011
"26073",7851,12499,322506,2011
"26075",11302,20431,395643,2011
"26077",25082,41917,997529,2011
"26079",1836,3398,55887,2011
"26081",46142,83704,1855993,2011
"26083",223,387,6950,2011
"26085",1063,2087,28001,2011
"26087",8242,15113,300011,2011
"26089",3237,5408,114578,2011
"26091",8132,15058,305582,2011
"26093",17671,30991,957501,2011
"26095",495,787,13634,2011
"26097",1375,2359,40188,2011
"26099",67302,125244,2807835,2011
"26101",2035,3506,50732,2011
"26103",5338,8352,163214,2011
"26105",2448,4445,86462,2011
"26107",4471,7679,118463,2011
"26109",1675,2863,46750,2011
"26111",8160,14789,490830,2011
"26113",1291,2519,36747,2011
"26115",13020,23139,512109,2011
"26117",5923,11383,166705,2011
"26119",883,1675,25267,2011
"26121",11682,22008,380243,2011
"26123",4484,8836,128186,2011
"26125",115146,207309,5992713,2011
"26127",2483,4691,67424,2011
"26129",1979,3655,52017,2011
"26131",607,971,19316,2011
"26133",2223,4507,60728,2011
"26135",687,1211,14379,2011
"26137",2751,5071,128992,2011
"26139",24015,43168,879361,2011
"26141",1063,1819,43028,2011
"26143",2594,4468,71173,2011
"26145",14784,25974,511355,2011
"26147",13461,23379,436908,2011
"26149",5158,10311,163427,2011
"26151",3660,6740,112693,2011
"26153",523,899,15027,2011
"26155",6544,11837,223285,2011
"26157",4649,8499,139119,2011
"26159",7662,14585,276290,2011
"26161",43392,71645,2001078,2011
"26163",136982,262686,5456551,2011
"26165",3347,6551,95698,2011
"27000",421780,727370,17808007,2011
"27001",1211,1999,37832,2011
"27003",37491,66407,1453081,2011
"27005",2795,4743,89414,2011
"27007",3813,6475,120934,2011
"27009",6603,11195,203039,2011
"27011",523,819,19419,2011
"27013",9133,14417,303389,2011
"27015",2107,3479,73801,2011
"27017",2878,5222,107598,2011
"27019",10730,19330,646495,2011
"27021",3059,5671,92771,2011
"27023",1423,2471,38513,2011
"27025",6259,10929,233098,2011
"27027",7287,11921,231085,2011
"27029",699,1251,21539,2011
"27031",621,888,20304,2011
"27033",1135,2087,35802,2011
"27035",6027,10593,203981,2011
"27037",47558,83932,2279037,2011
"27039",2055,3615,71304,2011
"27041",3283,5459,113658,2011
"27043",1279,2179,42032,2011
"27045",1703,2879,57379,2011
"27047",2579,4671,82263,2011
"27049",4651,8007,180450,2011
"27051",683,1247,23643,2011
"27053",125282,210598,6441382,2011
"27055",1559,2571,55944,2011
"27057",2251,4055,71188,2011
"27059",4515,8054,157345,2011
"27061",2947,4999,99831,2011
"27063",991,1727,33231,2011
"27065",1567,2795,50240,2011
"27067",4011,7055,129097,2011
"27069",367,675,13079,2011
"27071",927,1639,31465,2011
"27073",567,867,19775,2011
"27075",927,1555,28226,2011
"27077",419,739,14383,2011
"27079",2847,5271,120455,2011
"27081",579,927,18910,2011
"27083",3261,5833,147027,2011
"27085",3981,7179,151066,2011
"27087",507,935,15063,2011
"27089",799,1379,25858,2011
"27091",1699,3027,66122,2011
"27093",2071,3819,67671,2011
"27095",2823,5111,84423,2011
"27097",2787,4701,84096,2011
"27099",3889,8424,164671,2011
"27101",771,1255,26057,2011
"27103",4822,8340,176488,2011
"27105",2015,3755,66255,2011
"27107",615,999,20215,2011
"27109",14917,27096,802854,2011
"27111",4551,7487,141794,2011
"27113",1359,2371,42911,2011
"27115",2699,4947,88600,2011
"27117",955,1663,27195,2011
"27119",3271,5675,99703,2011
"27121",1147,1875,37695,2011
"27123",70798,120484,2929348,2011
"27125",495,867,14833,2011
"27127",1383,2239,43343,2011
"27129",1643,3087,53583,2011
"27131",5958,10436,224811,2011
"27133",863,1555,27103,2011
"27135",1343,2151,43191,2011
"27137",15337,24413,547897,2011
"27139",14772,27158,730816,2011
"27141",11258,20351,414791,2011
"27143",1279,2439,42071,2011
"27145",17031,27342,536473,2011
"27147",3729,6526,132360,2011
"27149",931,1703,29859,2011
"27151",955,1779,33371,2011
"27153",2131,3855,64600,2011
"27155",303,535,10703,2011
"27157",2087,3619,74044,2011
"27159",1611,2923,48527,2011
"27161",1735,3211,63413,2011
"27163",29261,50785,1427035,2011
"27165",911,1707,27898,2011
"27167",675,1231,23737,2011
